,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,ADS,LNT,ALL,GOOGL,MO,AMZN,AMCR,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,ADI,ANSS,ANTM,AON,AOS,APA,AIV,AAPL,AMAT,APTV,ADM,ANET,AJG,AIZ,ATO,T,ADSK,ADP,AZO,AVB,AVY,BKR,BLL,BAC,BK,BAX,BDX,BRK-B,BBY,BIIB,BLK,BA,BKNG,BWA,BXP,BSX,BMY,AVGO,BR,BF-B,CHRW,COG,CDNS,CPB,COF,CPRI,CAH,KMX,CCL,CAT,CBOE,CBRE,CDW,CE,CNC,CNP,CERN,CF,SCHW,CHTR,CVX,CMG,CB,CHD,CI,XEC,CINF,CTAS,CSCO,C,CFG,CTXS,CLX,CME,CMS,KO,CTSH,CL,CMCSA,CMA,CAG,CXO,COP,ED,STZ,COO,CPRT,GLW,CTVA,COST,COTY,CCI,CSX,CMI,CVS,DHI,DHR,DRI,DVA,DE,DAL,XRAY,DVN,FANG,DLR,DFS,DISCA,DISH,DG,DLTR,D,DOV,DOW,DTE,DUK,DRE,DD,DXC,EMN,ETN,EBAY,ECL,EIX,EW,EA,EMR,ETR,EOG,EFX,EQIX,EQR,ESS,EL,EVRG,ES,RE,EXC,EXPE,EXPD,EXR,XOM,FFIV,FB,FAST,FRT,FDX,FIS,FITB,FE,FRC,FISV,FLT,FLIR,FLS,FMC,F,FTNT,FTV,FBHS,FOXA,BEN,FCX,GPS,GRMN,IT,GD,GE,GIS,GM,GPC,GILD,GL,GPN,GS,GWW,HRB,HAL,HBI,HOG,HIG,HAS,HCA,PEAK,HP,HSIC,HSY,HES,HPE,HLT,HFC,HOLX,HD,HON,HRL,HST,HPQ,HUM,HBAN,HII,IEX,IDXX,INFO,ITW,ILMN,IR,INTC,ICE,IBM,INCY,IP,IPG,IFF,INTU,ISRG,IVZ,IPGP,IQV,IRM,JKHY,J,JBHT,SJM,JNJ,JCI,JPM,JNPR,KSU,K,KEY,KEYS,KMB,KIM,KMI,KLAC,KSS,KHC,KR,LB,LHX,LH,LRCX,LW,LVS,LEG,LDOS,LEN,LLY,LNC,LIN,LYV,LKQ,LMT,L,LOW,LYB,MTB,M,MRO,MPC,MKTX,MAR,MMC,MLM,MAS,MA,MKC,MXIM,MCD,MCK,MDT,MRK,MET,MTD,MGM,MCHP,MU,MSFT,MAA,MHK,TAP,MDLZ,MNST,MCO,MS,MOS,MSI,MSCI,MYL,NDAQ,NOV,NTAP,NFLX,NWL,NEM,NWSA,NEE,NLSN,NKE,NI,JWN,NSC,NTRS,NOC,NLOK,NCLH,NRG,NUE,NVDA,NVR,ORLY,OXY,ODFL,OMC,OKE,ORCL,PCAR,PKG,PH,PAYX,PAYC,PYPL,PNR,PBCT,PEP,PKI,PRGO,PFE,PM,PSX,PNW,PXD,PNC,PPG,PPL,PFG,PG,PGR,PLD,PRU,PEG,PSA,PHM,PVH,QRVO,PWR,QCOM,DGX,RL,RJF,O,REG,REGN,RF,RSG,RMD,RHI,ROK,ROL,ROP,ROST,RCL,SPGI,CRM,SBAC,SLB,STX,SEE,SRE,NOW,SHW,SPG,SWKS,SLG,SNA,SO,LUV,SWK,SBUX,STT,STE,SYK,SIVB,SYF,SNPS,SYY,TMUS,TROW,TTWO,TPR,TGT,TEL,FTI,TFX,TXN,TXT,TMO,TIF,TJX,TSCO,TDG,TRV,TFC,TWTR,TSN,UDR,ULTA,USB,UAA,UNP,UAL,UNH,UPS,URI,UHS,UNM,VFC,VLO,VAR,VTR,VRSN,VRSK,VZ,VRTX,V,VNO,VMC,WRB,WAB,WMT,WBA,DIS,WM,WAT,WEC,WFC,WELL,WDC,WU,WRK,WY,WHR,WMB,WLTW,WYNN,XEL,XRX,XLNX,XYL,YUM,ZBRA,ZBH,ZION,ZTS,mean,GSPC
2020-05-29,0.43785,0.83633,0.6623,0.88531,0.51918,0.18492,0.39925,-0.28582,0.07441,-0.74674,-0.04618,0.78941,0.40726,0.87797,-0.25637,0.60855,0.69237,0.96638,-0.16435,0.33063,-0.58542,0.87107,0.34108,0.35447,0.19974,-0.11539,0.69798,0.91493,-0.51257,0.91951,-0.37923,-0.36074,0.91156,0.83702,-0.45482,0.73238,0.58927,0.48325,0.59333,-0.15345,0.79927,0.67585,-0.05744,0.7968,-0.82678,-0.15379,-0.25836,0.08044,-0.40541,0.83325,0.67884,0.47886,-0.46696,0.9045,-0.36197,0.80084,0.79785,0.35462,-0.50357,-0.17522,0.62042,0.89991,-0.38577,0.06522,0.85538,0.71276,0.47721,-0.83925,0.4066,-0.33605,-0.03434,-0.59271,0.11321,0.34836,0.69872,-0.5753,0.57487,0.62846,0.02768,0.64852,0.27769,0.87588,0.88217,0.09934,-0.75114,0.64758,0.53932,-0.46664,-0.2211,0.92559,0.09983,0.34423,-0.65103,0.36425,0.22895,0.92057,0.17265,0.13799,0.88131,-0.35652,-0.68939,0.70061,0.80083,0.50822,-0.61464,-0.52275,-0.543,0.88631,-0.35089,-0.05588,0.87545,0.83911,0.40868,0.89373,0.18408,-0.71856,0.87067,-0.25822,-0.38937,0.85497,-0.53836,-0.67149,0.87851,-0.60542,0.82717,0.25847,-0.19613,0.81276,-0.29444,-0.81102,0.94944,-0.10824,0.30953,0.43321,-0.59113,0.82336,-0.68839,0.49544,-0.10282,-0.17429,0.58574,-0.85738,-0.36421,0.81209,0.52495,-0.40096,0.71295,0.9374,0.97294,0.84416,0.49815,-0.21947,0.42631,0.60286,0.42247,0.31962,-0.94711,-0.33813,0.34865,0.63962,0.78874,0.49568,0.52636,0.81845,0.37088,0.66724,-0.37433,0.50881,0.86374,0.37648,0.0286,0.86515,0.61809,0.91371,-0.66307,0.40129,-0.67272,0.64801,0.85703,-0.04541,0.5973,-0.53442,0.7931,-0.51652,0.17867,0.19128,-0.13775,0.52347,0.37146,0.45978,-0.55117,0.58369,-0.73066,0.77512,-0.62738,0.2603,-0.57249,-0.8646,0.08868,-0.34378,-0.65257,-0.69037,0.86934,0.04843,0.09987,-0.78078,0.89021,-0.7716,0.0145,0.92464,-0.11855,0.1161,-0.11431,0.19828,-0.61,-0.41553,-0.85175,-0.93427,-0.01754,0.56261,-0.68164,-0.65261,0.46204,0.26686,0.81495,-0.25357,-0.17781,-0.64179,-0.16176,0.16002,0.42901,0.23874,0.93772,-0.39087,-0.95755,0.70595,-0.24796,0.7119,0.38082,0.68425,0.28683,-0.22618,0.44133,-0.83431,0.28748,0.83615,0.28049,0.69606,-0.47577,-0.71025,-0.0888,0.30771,0.56447,-0.51154,-0.17524,0.66057,0.6407,-0.27814,0.66738,0.85346,0.82896,0.74786,0.02692,0.09938,0.63472,-0.48476,0.79635,-0.26344,0.88765,0.80553,-0.79143,0.01045,-0.06582,-0.55051,-0.22267,-0.13699,-0.29832,0.89494,0.37935,0.1891,-0.27427,-0.7236,-0.81336,0.83194,-0.80621,0.65216,-0.4091,0.80493,-0.37095,0.04492,0.48737,-0.29533,0.80052,-0.62159,-0.32777,-0.12484,-0.8227,-0.61589,0.89358,-0.81191,-0.32163,-0.2623,-0.57422,0.04058,0.49632,-0.07196,-0.29949,0.85437,0.39627,0.85809,-0.11431,0.75712,-0.21255,0.54422,0.37048,-0.07733,0.09171,-0.14056,-0.42688,0.87914,0.72015,0.72801,-0.04691,-0.51762,-0.5482,0.0172,0.71333,0.61308,-0.34331,-0.58043,-0.48895,-0.74729,-0.65786,0.57425,0.94149,-0.4923,0.13245,0.61016,-0.77398,-0.38977,-0.28783,0.22566,0.96883,-0.28658,0.03886,-0.1452,-0.01506,-0.53518,0.60413,-0.71975,0.86212,-0.39543,-0.13546,0.31772,0.42354,0.5403,0.12497,0.75408,0.6395,0.74677,0.02456,-0.53464,0.13681,0.6703,-0.23233,0.48944,0.18962,-0.00746,0.79179,-0.52004,0.56096,0.21227,0.84641,-0.46924,0.73276,0.56663,0.49239,-0.09622,0.615,0.89476,-0.58606,-0.79163,0.13445,-0.01835,0.07945,0.75173,-0.6322,-0.39717,0.4167,-0.59015,0.95933,0.15922,0.79644,0.24984,-0.15472,0.12678,0.84686,0.87896,0.46036,0.32503,0.79158,-0.65188,0.934,-0.09958,0.62413,-0.23597,0.19234,0.3988,0.60767,-0.53127,-0.08361,0.19332,-0.85325,0.84745,-0.23995,-0.82249,-0.32466,-0.06107,0.80048,0.58828,0.45363,0.1668,0.8923,-0.04945,0.7281,-0.15162,-0.20631,-0.81471,0.63061,-0.21721,-0.52516,0.68283,0.40841,0.42041,0.65292,0.4477,-0.7197,0.91142,0.68,0.68227,-0.22174,-0.83455,-0.29396,-0.3518,0.39072,-0.2122,-0.59862,-0.13514,-0.47925,0.72855,-0.15949,0.0484,-0.49552,-0.72946,-0.85927,-0.16422,0.14543,-0.42841,0.82686,0.9513,0.93449,0.70778,0.5042,-0.65067,0.21487,0.18156,-0.13144,-0.38221,0.55869,-0.74895,0.90775,0.54745,0.91292,0.00536,-0.07955,-0.08178,0.23172,0.20807,-0.79684,-0.81032,0.10206,-0.19904,-0.24539,0.93078,-0.91318,0.51157,-0.11833,0.2016,0.58386,-0.3403,0.01894,0.80841,0.14281,3031.63882
2020-06-01,0.32309,0.31856,0.33671,0.84758,0.55027,0.73768,0.43867,-0.11283,0.27599,-0.6868,0.48589,0.87229,0.30364,0.77741,0.61185,0.66966,0.55213,0.93429,-0.01656,0.55898,0.27219,0.7888,0.69282,0.29424,0.58412,0.32773,0.7187,0.81598,0.13767,0.87184,0.01464,-0.1559,0.92302,0.86889,0.32975,0.60196,0.48984,0.3734,0.72891,-0.12623,0.83909,0.2493,-0.38418,0.71999,-0.5301,0.55547,-0.12195,0.01409,0.26809,0.43136,0.75489,0.41324,-0.18616,0.87401,0.29552,0.92224,0.66303,-0.14062,0.38678,0.36148,0.48528,0.78025,-0.0317,0.48395,0.8381,0.67664,0.16884,-0.78048,0.15497,0.35805,0.34723,-0.05254,0.78809,0.68996,0.45781,-0.06016,0.48095,0.75362,0.06532,0.02755,-0.0623,0.84423,0.92265,0.52185,0.07318,0.54259,0.81454,0.56096,-0.18553,0.88502,0.29337,0.48606,-0.58194,-0.22536,0.61333,0.88033,0.32191,0.54689,0.8161,0.36697,0.74283,-0.20588,0.77417,0.06826,0.0385,-0.2296,-0.15809,0.63174,0.20681,0.4193,0.81879,0.58388,0.71685,0.88632,0.33408,-0.68024,0.83169,0.42096,0.32707,0.84363,0.22297,-0.01882,0.86338,-0.38523,0.62528,0.19362,-0.25547,0.39641,0.07277,0.7382,0.93712,-0.49014,0.35623,0.19969,-0.69113,0.49489,-0.40204,0.32821,-0.69417,0.49776,0.59157,-0.46004,0.09944,0.62332,0.58247,0.27532,0.84665,0.93579,0.89628,0.87542,0.56501,-0.05144,0.60533,0.75271,0.69732,0.34678,-0.89229,-0.11734,0.25091,0.58334,0.30647,0.76785,0.44579,0.78064,0.13998,0.61148,0.01731,0.556,0.88838,0.52205,0.34373,0.90239,0.68177,0.93915,-0.81268,0.60206,0.42248,-0.02263,0.86725,0.51496,0.65153,0.11325,0.5261,0.59907,-0.22398,0.25924,0.11364,0.44402,0.51153,0.72979,-0.08525,0.72543,0.08818,0.75832,-0.10347,0.83289,-0.06865,-0.61558,0.56927,0.51554,-0.10754,0.57372,0.77616,0.15116,0.38322,-0.35657,0.88188,-0.18233,0.37679,0.4059,0.63817,0.57908,0.23374,-0.32132,-0.01602,0.0408,-0.42451,-0.76161,0.19316,0.10703,-0.33993,0.07325,0.40504,0.18354,0.72469,0.19813,0.3798,0.19727,0.07219,0.26412,0.29796,-0.01315,0.92221,0.30927,-0.89008,0.07591,0.14095,0.42772,0.26228,0.68778,0.57078,-0.23432,0.15867,-0.62011,-0.12284,0.87848,0.41483,0.58585,-0.1785,0.05973,-0.5063,0.40068,0.17766,0.07926,0.61311,0.4798,0.77117,0.1692,0.72186,0.02628,0.90387,0.26509,0.24255,0.2573,0.68385,-0.62202,0.84743,-0.26641,0.80171,0.72353,0.11404,0.24816,-0.14789,0.34302,0.13032,0.50078,0.27533,0.74323,0.42856,-0.03468,0.66282,-0.00999,-0.43396,0.83269,-0.64817,0.62469,0.05225,0.81195,0.37076,0.41904,0.30482,0.03705,0.48664,-0.00502,0.30192,-0.28013,-0.48599,0.30438,0.92599,0.11989,0.22245,-0.02882,-0.17315,-0.16898,0.78809,0.17213,-0.32008,0.81701,-0.17635,0.64767,0.13024,0.80221,0.34343,0.01887,-0.24031,-0.19133,0.36943,0.08452,0.01974,0.8564,0.85054,0.92162,0.27924,0.01724,0.3996,0.60255,0.8505,0.7299,-0.25551,-0.80468,0.00143,-0.48614,-0.03771,0.66912,0.88223,0.54253,0.29552,0.7214,-0.40333,-0.51837,0.39891,-0.25757,0.8936,0.6653,0.04495,0.19918,0.01925,-0.34812,0.63037,-0.26898,0.61186,0.49046,0.33381,-0.46201,0.09391,0.62358,0.51508,0.61335,0.8167,0.68257,-0.00575,0.09414,0.62712,0.72561,0.36154,-0.95782,0.56051,0.06288,0.6814,-0.04726,0.47053,0.34485,0.86587,-0.25308,0.77631,0.66046,0.7282,-0.21503,0.82873,0.86731,-0.30669,-0.49042,0.33553,0.54746,-0.22486,0.58651,-0.46656,0.2767,0.64358,0.47968,0.91312,0.41091,0.52832,0.32303,0.48521,0.01497,0.91084,0.76135,0.44858,0.77564,0.81698,-0.37789,0.9268,0.14796,0.40627,0.28892,0.68541,-0.00495,-0.22902,0.23455,0.15959,0.49278,-0.68436,0.81996,0.68124,-0.71425,-0.32706,0.33475,0.72967,0.60118,0.04465,0.36441,0.87437,0.59992,0.6598,0.40532,-0.26484,-0.39803,-0.19778,0.67617,0.48708,0.70135,0.0081,0.60917,0.61821,0.41961,-0.51065,0.91048,0.73784,0.67155,0.35437,-0.50181,0.45307,-0.02725,0.38396,0.37158,0.08387,-0.42661,0.36726,0.47494,-0.40956,0.29822,-0.42826,-0.09332,-0.5969,-0.1355,-0.06551,-0.08715,0.80461,0.82688,0.6581,0.65833,0.13252,0.19103,-0.26561,-0.0805,0.1267,-0.3277,0.78437,-0.08078,0.69982,0.46113,0.93942,0.47104,0.6571,-0.44325,0.60311,0.32307,-0.3789,-0.47733,0.40507,-0.42224,0.43521,0.91735,-0.58985,0.27841,-0.38352,0.40881,0.70362,-0.03881,0.142,0.5667,0.29994,3049.15167
2020-06-02,0.58776,-0.14651,-0.17743,0.82581,0.70721,0.40536,0.23711,-0.32743,0.27524,0.27354,0.67741,0.86517,0.43365,0.54518,0.6994,0.62447,0.51125,0.51191,0.78787,0.33695,0.59596,0.80643,0.62168,0.25861,0.59275,0.12994,0.79294,0.67008,0.35595,0.78428,0.70762,0.52948,0.87486,0.86079,0.73886,0.85251,0.61787,-0.44181,0.75969,0.75648,0.70393,0.45868,-0.43362,0.63804,0.59378,0.57269,-0.03901,-0.09859,0.78486,0.66128,0.25811,0.62444,0.15321,0.79031,0.33357,0.85414,0.69288,-0.63971,0.38142,0.69792,0.74431,0.70151,0.50561,0.69495,0.7851,0.29186,0.28757,0.36802,0.01146,0.65163,0.57088,0.11051,0.8107,0.84478,0.32098,-0.00641,0.77655,0.78609,-0.3754,0.30316,0.63762,0.71919,0.85012,0.7351,0.68222,0.66607,0.80047,0.65354,0.58243,0.00802,0.69947,0.58894,0.1983,-0.03713,0.5685,0.79104,0.79617,0.739,0.68617,0.79046,0.81853,0.00948,0.71555,0.59192,0.64272,0.4342,0.28267,0.4608,0.78005,0.64395,0.07422,0.53169,-0.42869,0.83533,0.17526,-0.33888,0.51031,0.75717,0.55923,0.43175,0.82824,0.70772,0.67813,-0.27895,0.29952,-0.36221,0.72449,0.69975,-0.36702,0.76606,0.90373,0.42571,0.23216,0.7111,-0.62424,0.40319,-0.22332,0.15594,0.14687,0.55877,0.65978,0.67641,0.74464,-0.29045,0.86879,0.28306,0.79297,0.81984,0.84636,0.82065,0.66335,0.80308,0.7757,0.76043,0.80676,0.76019,0.36392,0.64562,0.27865,0.55363,0.62907,0.81249,0.20348,0.38938,0.32711,0.55339,0.83712,0.92854,0.58854,0.41642,0.57552,0.84901,0.71705,0.90136,0.32196,0.54183,0.742,0.76151,0.88753,0.82888,0.69269,0.26468,0.44924,0.89023,0.47833,0.2105,0.57123,0.46812,0.37199,0.59271,0.40764,0.58932,0.55254,0.80652,0.32678,0.71989,0.725,-0.61618,0.38597,0.74104,0.76164,0.82788,0.80677,0.79958,0.57213,0.69925,0.7132,0.51241,0.51347,-0.73219,0.70577,0.58512,0.77964,0.60836,-0.07122,0.68228,0.51272,0.36501,0.72006,0.21533,-0.14906,0.76127,0.84182,0.73403,0.63143,0.86918,0.61368,0.6237,0.62352,-0.11513,0.65027,0.364,0.80679,0.58234,-0.35362,-0.08399,0.55095,-0.18228,0.26349,0.68828,0.70808,-0.19453,0.11944,-0.0109,-0.22742,0.49408,0.50155,0.13258,0.4498,0.35587,0.27612,-0.20428,0.1075,0.46168,0.70333,0.61491,0.80945,0.37004,0.66471,0.02337,0.75233,0.36604,0.66411,0.41985,0.48266,-0.39527,0.83229,0.27872,0.24592,0.46054,0.81855,0.5084,-0.108,0.65699,0.69083,0.4511,0.09681,0.23754,0.6455,-0.22583,0.48989,-0.37533,0.37488,0.381,-0.70015,0.47659,0.31193,0.74607,0.64217,0.61236,0.19861,0.7194,0.74091,0.76445,0.10485,0.64182,0.55053,0.8219,0.84411,0.64147,0.66572,0.73389,0.50794,0.33427,0.36996,0.41831,-0.16199,0.83334,-0.30888,0.64667,0.35541,0.86006,0.50525,0.43513,-0.38969,0.17333,0.47812,0.52494,0.70543,0.61107,0.46131,0.86673,0.72359,0.49083,0.4643,-0.18365,0.73863,0.62178,0.35857,-0.44569,0.16406,0.50536,-0.35489,0.41864,0.81734,0.84876,0.50172,0.87371,0.40559,0.66294,0.54277,-0.69982,-0.55525,0.78144,0.11142,0.57016,-0.17041,0.067,0.53687,0.68916,-0.1457,0.3765,0.7683,-0.34848,-0.28477,0.62399,0.60563,0.60236,0.70552,0.69619,-0.13704,0.32769,0.40109,0.63313,0.61789,-0.82231,0.34334,0.77623,0.66835,0.66233,0.39386,0.82005,0.88284,0.41678,0.83507,0.70623,0.83806,-0.22333,0.76439,0.88248,-0.12962,0.35343,0.773,0.84729,0.73721,0.87428,0.31138,0.76794,0.78825,0.79838,0.88906,0.66949,0.70752,-0.18483,0.75452,0.26273,0.85702,0.76685,0.38609,0.82036,0.58725,-0.50091,0.85294,0.41198,0.08825,0.26506,0.78937,0.23561,0.2634,0.76179,0.75887,0.89609,0.13047,0.76722,0.84088,0.48593,-0.45135,0.54033,0.25227,0.52204,-0.32304,0.84251,0.71511,0.37469,0.35372,0.51114,-0.5297,0.19257,-0.43237,0.829,0.78486,0.58989,0.79701,0.69951,0.33147,-0.96009,0.11342,0.7688,0.56603,0.8109,0.32968,0.02528,0.4793,0.34725,0.02731,0.53146,0.6652,0.19799,0.55561,0.45882,-0.00466,0.61239,-0.49764,0.2979,0.36548,0.52043,0.10353,0.62734,0.59239,0.6554,0.39437,0.26346,0.54089,0.84949,0.19412,0.63962,0.70102,-0.26567,0.7696,0.09797,0.64639,0.5653,0.91599,0.67925,0.8656,-0.03074,0.98119,0.18955,0.70502,0.56168,0.3341,-0.49414,0.05403,0.866,0.5064,0.43932,0.31222,0.76744,0.61204,0.2631,0.34317,0.79774,0.45559,3071.55647
2020-06-03,0.81777,-0.61222,-0.19258,0.90046,0.72662,-0.72854,0.18981,-0.36037,0.62683,0.89128,0.8661,0.77526,0.7399,-0.21842,0.89358,0.67049,0.51958,-0.12779,0.87236,0.79877,0.89676,0.8991,0.76807,0.27128,0.77478,0.1515,0.86311,0.83227,0.62601,0.78043,0.92842,0.89432,0.87615,0.90374,0.91601,0.92073,0.84486,-0.69228,0.9243,0.95593,0.57488,0.27117,0.51576,0.88721,0.71616,0.88587,0.13958,0.7772,0.92937,0.8693,0.16378,0.89596,0.81791,0.87815,0.84332,0.90113,0.86753,0.38555,0.68809,0.89556,0.86785,0.87327,0.86126,0.86584,0.66569,-0.12988,0.83543,0.85142,0.09963,0.70187,0.90179,0.77586,0.86633,0.92402,0.29848,0.05501,0.94049,0.81095,-0.03779,0.83456,0.74125,0.71707,-0.61328,0.88646,0.8059,0.84295,0.88046,0.55267,0.84761,0.31255,0.94069,0.74618,0.87975,0.10692,0.82859,0.78401,0.90827,0.92426,0.54737,0.89679,0.63942,0.87188,0.24738,0.74081,0.81225,0.87299,0.92458,0.60619,0.91023,0.89116,-0.5628,0.47215,0.78501,0.87238,0.74937,0.6841,-0.25886,0.87561,0.84211,-0.53286,0.94421,0.787,0.754,0.15937,0.64713,-0.01784,0.94553,0.85801,-0.36084,0.88786,0.84244,0.90483,0.78818,0.76611,0.33994,0.74075,0.88415,0.02881,0.83087,0.82826,0.77281,0.77478,0.86185,-0.52874,0.95193,0.61078,0.87569,0.00732,0.1649,0.78303,0.91932,0.90899,0.89731,0.84021,0.89449,0.92771,0.93387,0.82087,0.86654,0.65305,0.86614,0.85622,0.14864,-0.71368,0.7901,0.75755,0.87486,0.97012,-0.61384,0.64977,0.79231,0.80523,0.68174,0.89451,0.93434,0.82103,0.92636,0.88172,0.91081,0.91869,0.54885,0.08593,0.78496,0.94321,0.80947,0.28019,0.86338,0.57686,0.84262,0.556,0.7781,0.78529,0.86493,0.90116,0.73453,0.55483,0.92459,0.57618,0.84478,0.9155,0.88929,0.94701,0.94348,0.9432,0.8912,0.86277,-0.35006,0.89149,0.8871,-0.12365,0.82235,0.85212,0.89251,0.73048,0.69941,0.84019,0.93488,0.78594,0.91084,0.81436,-0.0184,0.9107,0.89992,0.7584,-0.04506,0.86117,0.88251,0.85257,0.88269,0.57442,0.51408,0.83613,-0.55891,0.71986,0.91574,-0.63568,0.88424,0.58992,0.88316,0.63468,0.89654,0.80213,-0.13244,0.82673,0.09073,0.53226,0.83028,-0.41246,0.85143,0.81878,0.89072,0.08758,0.02002,0.88666,0.76204,0.75317,0.93674,-0.19954,0.84107,0.03407,0.60614,0.57773,0.88215,0.88779,0.61165,0.5522,0.54388,0.78996,0.56105,0.56468,0.95177,0.75305,0.80442,0.87173,0.75985,0.34119,0.83478,0.784,0.66196,0.80603,0.8131,0.82883,0.92518,0.78119,0.72553,0.25308,0.81624,0.9049,0.88161,0.87562,0.8284,0.84532,0.67254,0.88236,0.84667,0.93969,0.67055,0.89537,0.68319,0.80532,0.86412,0.88485,0.86395,0.50688,-0.31076,0.88599,0.79665,0.82353,-0.07989,0.87585,0.84349,0.90012,0.90796,0.96878,0.7876,0.30874,0.87151,0.86296,0.90502,0.4977,0.46874,0.89968,0.89434,0.85952,0.91171,-0.81462,0.70147,0.54943,0.766,0.68574,-0.16844,0.92018,-0.91975,0.84188,0.80588,0.94137,0.8608,0.93286,0.89602,0.9325,0.87284,0.1458,-0.65905,0.61108,0.41485,0.82192,-0.25631,0.8088,0.46992,0.85022,-0.45992,0.74276,0.8212,0.04883,0.51873,0.86873,0.91504,0.84536,0.63299,0.47713,0.66622,0.79764,0.53522,0.75668,0.70995,-0.49179,0.49486,0.89998,0.77144,0.88435,0.86363,0.92752,0.92162,0.89039,0.83412,0.55774,0.892,0.8095,0.78209,0.86365,0.6929,0.88312,0.91273,0.87632,0.77628,0.6241,0.89551,0.92672,0.92411,0.94096,0.61515,0.87461,0.84126,0.241,0.90192,0.67026,0.93291,0.86232,0.7124,0.68797,0.81651,-0.27681,0.59588,0.80301,0.60861,0.73304,0.83213,0.06798,0.58745,0.93936,0.90864,0.94681,0.87503,0.85711,0.90404,0.93906,0.5628,0.86765,-0.11139,0.73041,0.58857,0.94196,0.62626,0.80252,0.73898,0.85037,-0.86628,0.85816,0.18226,0.91795,0.92952,0.60753,0.95775,0.91828,-0.09529,-0.9746,0.68268,0.46941,0.92159,0.90498,0.81244,0.86348,-0.62984,0.81717,0.76382,0.86948,0.89776,0.85448,0.86341,0.38872,0.66107,0.84929,-0.02264,0.79927,0.90196,0.83694,0.6655,0.93067,-0.22756,0.60379,0.76906,-0.29184,0.58364,0.92524,0.90457,0.83607,0.83445,-0.31397,0.76255,0.70252,0.90305,0.4287,0.85957,0.88958,0.94307,0.73934,0.93838,0.69058,0.8432,0.79223,0.49105,0.39272,0.85394,0.88237,0.82551,0.83016,0.82432,0.92472,0.74891,0.66097,0.83887,0.84642,0.64956,3115.86932
